date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PS,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20180727,27.34,70.38,3.77,263.62,0.43,0.6,38.7,95.66,0.08,-0.17,0.71328,-1.02881,1.25188
20180728,27.8,69.56,3.2,281.44,0.38,0.59,39.17,95.64,0.05,-0.17,0.78118,-0.86243,1.16363
20180729,28.15,68.0,3.59,296.0,0.46,0.58,38.66,95.57,0.06,-0.17,0.78054,-0.66811,1.02742
20180730,28.15,67.25,3.29,284.44,0.49,0.57,36.69,95.57,0.1,-0.17,0.71247,-0.46329,0.84985
20180731,28.15,66.56,3.66,283.56,0.46,0.56,36.25,95.57,1.65,-0.17,0.58404,-0.26482,0.64127
20180801,28.15,67.38,3.86,275.88,0.41,0.59,40.94,95.64,3.41,0.36,0.40776,-0.08661,0.41686
20180802,27.7,70.38,3.7,291.0,0.44,0.59,37.68,95.79,0.06,0.36,0.19969,0.06083,0.20875
20180803,28.03,66.94,3.84,289.56,0.5,0.56,32.15,95.85,0.55,0.36,-0.02210,0.17134,0.17276
20180804,28.18,65.38,4.1,284.12,0.51,0.55,34.03,95.8,0.02,0.36,-0.23943,0.24299,0.34113
20180805,27.83,66.56,4.15,287.44,0.47,0.55,35.65,95.76,0.24,0.36,-0.43570,0.27735,0.51649
20180806,27.48,67.5,4.35,283.25,0.4,0.57,35.2,95.59,0.23,0.36,-0.59721,0.27846,0.65894
20180807,27.0,69.94,3.77,284.0,0.32,0.58,31.24,95.46,3.51,0.36,-0.71386,0.25190,0.75700
20180808,26.14,73.12,4.06,280.25,0.23,0.57,27.89,95.44,2.6,0.36,-0.77959,0.20397,0.80583
20180809,27.46,71.25,3.45,281.44,0.39,0.57,37.28,95.67,1.04,0.36,-0.79228,0.14120,0.80477
20180810,28.09,68.75,4.24,293.19,0.39,0.56,37.38,95.77,0.0,0.36,-0.75354,0.07006,0.75679
20180811,26.75,75.75,4.52,296.5,0.1,0.69,51.46,95.61,72.67,0.36,-0.66816,-0.00322,0.66817
20180812,25.54,80.06,4.42,273.31,0.27,0.69,37.73,95.46,4.31,0.36,-0.54358,-0.07266,0.54841
20180813,26.15,76.94,4.08,256.06,0.38,0.62,40.54,95.46,1.35,0.36,-0.38915,-0.13257,0.41112
20180814,26.41,76.38,3.01,302.94,0.33,0.61,30.18,95.41,1.09,0.36,-0.21553,-0.17767,0.27932
20180815,25.39,84.06,3.8,296.25,0.2,0.67,28.95,95.34,35.52,0.36,-0.03404,-0.20326,0.20609
20180816,24.97,90.25,4.17,276.0,0.11,0.86,38.14,95.07,21.2,0.36,0.14387,-0.20563,0.25096
20180817,24.83,83.06,5.02,260.31,0.24,0.79,47.83,95.19,1.57,0.36,0.30706,-0.18265,0.35728
20180818,24.87,83.38,3.88,276.88,0.4,0.72,43.45,95.41,12.44,0.36,0.44525,-0.13448,0.46512
20180819,25.38,84.56,4.09,284.38,0.23,0.8,56.19,95.45,17.72,0.36,0.54973,-0.06419,0.55347
20180820,23.63,92.06,4.16,276.38,0.1,0.94,29.03,95.49,87.05,0.36,0.61425,0.02208,0.61465
20180821,24.88,84.25,4.73,267.75,0.38,0.83,62.45,95.52,0.41,0.36,0.63594,0.11570,0.64638
20180822,25.58,82.25,3.85,265.5,0.52,0.77,67.81,95.68,0.75,0.36,0.61584,0.20693,0.64967
20180823,25.91,82.38,3.79,281.0,0.46,0.77,66.68,95.76,0.02,0.36,0.55875,0.28671,0.62802
20180824,25.73,82.56,3.33,285.12,0.54,0.76,57.14,95.78,0.0,0.36,0.47239,0.34802,0.58675
20180825,25.58,82.19,3.43,279.38,0.51,0.75,57.13,95.76,0.32,0.36,0.36607,0.38665,0.53245
20180826,25.01,84.0,3.16,278.56,0.32,0.77,46.72,95.66,18.24,0.36,0.24954,0.40108,0.47237
20180827,24.19,87.88,2.75,273.69,0.3,0.8,35.28,95.66,1.03,0.36,0.13197,0.39213,0.41374
20180828,24.23,86.94,2.62,282.69,0.45,0.76,39.94,95.64,0.0,0.36,0.02133,0.36234,0.36297
20180829,25.38,81.81,2.27,277.88,0.59,0.74,55.9,95.76,0.0,0.36,-0.07606,0.31551,0.32455
20180830,25.49,80.69,2.67,296.75,0.6,0.73,63.46,95.76,0.0,0.36,-0.15565,0.25625,0.29982
20180831,25.16,82.81,2.65,296.19,0.38,0.73,60.02,95.79,2.53,0.36,-0.21471,0.18975,0.28654
20180901,25.35,82.0,2.62,294.75,0.51,0.73,63.06,95.9,0.05,0.52,-0.25226,0.12155,0.28001
20180902,24.84,83.88,2.55,283.81,0.52,0.73,43.05,95.93,1.31,0.52,-0.26890,0.05734,0.27495
20180903,25.17,81.94,2.61,280.81,0.55,0.71,55.07,95.94,0.0,0.52,-0.26671,0.00277,0.26672
20180904,25.03,80.31,2.84,287.0,0.62,0.7,54.06,95.98,0.0,0.52,-0.24907,-0.03683,0.25178
20180905,24.73,81.81,3.01,289.19,0.52,0.7,46.65,95.9,0.0,0.52,-0.22057,-0.05687,0.22779
20180906,24.69,80.38,3.15,303.81,0.44,0.69,59.61,95.78,0.0,0.52,-0.18679,-0.05393,0.19441
20180907,24.77,77.94,3.09,297.19,0.41,0.68,56.42,95.82,0.02,0.52,-0.15391,-0.02633,0.15614
20180908,25.08,74.62,2.23,244.44,0.61,0.66,60.37,95.89,0.0,0.52,-0.12822,0.02541,0.13072
20180909,25.23,74.81,1.16,242.19,0.62,0.66,53.74,96.04,0.0,0.52,-0.11540,0.09833,0.15161
20180910,26.15,74.81,0.96,105.56,0.56,0.64,48.49,96.22,0.0,0.52,-0.11971,0.18706,0.22208
20180911,25.29,82.06,1.22,204.88,0.6,0.65,33.28,96.3,0.0,0.52,-0.14344,0.28421,0.31836
20180912,25.99,77.38,1.3,203.88,0.3,0.63,50.23,96.09,4.33,0.52,-0.18657,0.38100,0.42423
20180913,25.84,74.88,1.43,216.69,0.62,0.62,49.17,96.02,0.0,0.52,-0.24670,0.46804,0.52907
20180914,26.32,71.5,1.1,234.88,0.59,0.61,46.87,96.05,0.0,0.52,-0.31935,0.53614,0.62405
20180915,26.55,71.56,1.41,135.88,0.57,0.59,47.36,96.11,0.0,0.52,-0.39839,0.57713,0.70128
20180916,26.37,75.0,1.79,251.06,0.59,0.59,38.6,95.95,0.0,0.52,-0.47650,0.58449,0.75411
20180917,25.88,79.0,1.59,175.69,0.47,0.68,39.79,95.83,2.77,0.52,-0.54572,0.55400,0.77764
20180918,25.74,78.81,2.16,325.44,0.57,0.66,49.86,95.88,0.67,0.52,-0.59804,0.48410,0.76942
20180919,26.2,75.88,2.16,218.62,0.4,0.62,42.87,95.85,14.49,0.52,-0.62594,0.37617,0.73028
20180920,26.73,74.38,2.59,258.75,0.45,0.6,44.84,95.61,0.61,0.52,-0.62304,0.23446,0.66570
20180921,23.78,86.44,3.83,290.75,0.09,0.67,23.72,95.49,23.25,0.52,-0.58472,0.06574,0.58840
20180922,25.62,75.94,3.44,213.12,0.48,0.68,54.65,95.86,0.0,0.52,-0.50859,-0.12123,0.52284
20180923,26.44,72.0,1.55,169.56,0.6,0.61,50.13,96.25,0.0,0.52,-0.39480,-0.31648,0.50599
20180924,26.6,70.69,1.12,162.19,0.55,0.61,51.4,96.23,0.14,0.52,-0.24598,-0.50959,0.56585
20180925,26.82,75.5,1.49,122.31,0.56,0.61,41.27,96.14,1.56,0.52,-0.06699,-0.69036,0.69360
20180926,26.59,73.06,1.13,102.5,0.52,0.59,29.72,96.09,0.18,0.52,0.13561,-0.84932,0.86008
20180927,26.44,74.38,1.43,102.0,0.55,0.62,46.8,96.09,5.03,0.52,0.35414,-0.97812,1.04026
20180928,26.8,71.88,1.52,103.06,0.55,0.59,42.29,96.15,0.02,0.52,0.58029,-1.06979,1.21704
20180929,27.12,70.88,1.72,51.44,0.59,0.57,37.7,96.17,0.0,0.52,0.80558,-1.11891,1.37874
20180930,27.38,69.0,1.66,99.44,0.59,0.56,36.3,96.15,0.0,0.52,1.02169,-1.12176,1.51730
20181001,27.5,66.69,1.71,68.31,0.58,0.55,36.89,96.15,0.07,0.41,1.22063,-1.07632,1.62739
20181002,27.46,71.0,1.47,104.88,0.59,0.55,31.13,96.24,0.0,0.41,1.39475,-0.98213,1.70585
20181003,27.03,72.88,1.56,83.81,0.59,0.55,26.13,96.2,0.0,0.41,1.53664,-0.84012,1.75130
20181004,27.12,70.75,1.88,82.38,0.59,0.55,28.56,96.21,0.02,0.41,1.63871,-0.65220,1.76373
20181005,27.01,68.38,1.96,86.88,0.66,0.54,28.9,96.29,0.0,0.41,1.69253,-0.42117,1.74415
20181006,26.72,64.25,1.85,98.19,0.64,0.53,28.44,96.26,0.0,0.41,1.68764,-0.15120,1.69439
20181007,26.65,64.75,2.14,74.56,0.62,0.53,25.92,96.22,0.0,0.41,1.61022,0.14958,1.61715
20181008,26.33,61.62,2.05,58.19,0.66,0.53,26.41,96.19,0.0,0.41,1.44410,0.46230,1.51629
20181009,26.48,59.5,1.94,47.81,0.64,0.52,24.88,96.09,0.01,0.41,1.18009,0.74864,1.39752
20181010,26.74,51.56,2.46,187.0,0.56,0.52,25.71,95.97,0.16,0.41,0.83486,0.95626,1.26942
20181011,26.07,59.12,3.22,132.31,0.54,0.51,22.12,95.9,0.03,0.41,0.45370,1.05098,1.14472
20181012,26.43,64.94,2.55,112.25,0.6,0.5,19.89,96.05,0.0,0.41,0.08140,1.03805,1.04123
20181013,27.02,62.25,1.6,96.75,0.65,0.48,20.52,96.26,0.0,0.41,-0.25878,0.94518,0.97997
20181014,26.98,61.62,1.8,41.44,0.59,0.47,19.1,96.35,0.0,0.41,-0.56026,0.80079,0.97732
20181015,26.68,53.62,2.03,71.88,0.58,0.45,18.66,96.45,0.0,0.41,-0.82263,0.62696,1.03432
20181016,26.16,54.81,1.52,70.81,0.55,0.47,24.5,96.47,0.02,0.41,-1.04635,0.44009,1.13514
20181017,26.76,59.25,1.55,102.44,0.53,0.48,22.59,96.37,0.03,0.41,-1.23117,0.25260,1.25682
20181018,26.8,58.69,1.8,131.5,0.59,0.48,23.84,96.32,0.0,0.41,-1.37606,0.07402,1.37804
20181019,26.55,56.44,2.05,124.94,0.66,0.45,17.01,96.38,0.0,0.41,-1.47955,-0.08855,1.48220
20181020,26.95,51.06,1.87,108.12,0.66,0.43,15.92,96.47,0.0,0.41,-1.54021,-0.23017,1.55732
20181021,27.26,51.38,1.66,115.69,0.62,0.41,15.08,96.51,0.0,0.41,-1.53441,-0.44148,1.59666
20181022,28.28,47.0,1.39,96.31,0.63,0.41,14.6,96.41,0.0,0.41,-1.46618,-0.62691,1.59459
20181023,28.1,49.75,1.3,88.38,0.57,0.4,12.99,96.41,0.0,0.41,-1.34127,-0.77638,1.54976
20181024,27.92,46.94,1.62,76.81,0.52,0.39,12.22,96.42,0.0,0.41,-1.16811,-0.88202,1.46371
20181025,26.59,43.62,2.38,90.5,0.62,0.38,12.22,96.58,0.0,0.41,-0.95739,-0.93855,1.34070
20181026,25.54,42.0,2.37,100.44,0.68,0.37,10.99,96.66,0.0,0.41,-0.72132,-0.94352,1.18766
20181027,25.92,42.12,2.22,103.94,0.69,0.36,9.73,96.6,0.0,0.41,-0.47300,-0.89732,1.01435
20181028,25.4,46.19,2.56,76.62,0.68,0.35,8.45,96.53,0.0,0.41,-0.22565,-0.80306,0.83416
20181029,24.51,45.38,2.73,53.56,0.69,0.34,7.42,96.4,0.0,0.41,0.00806,-0.66630,0.66635
20181030,24.08,51.12,2.37,50.62,0.68,0.33,6.18,96.35,0.0,0.41,0.21663,-0.49462,0.53998
20181031,24.8,55.44,2.14,69.0,0.69,0.32,5.48,96.38,0.0,0.41,0.39031,-0.29718,0.49056
20181101,25.73,61.44,2.06,81.12,0.65,0.32,4.23,96.36,0.0,0.26,0.52146,-0.08415,0.52821
20181102,26.91,62.12,1.87,108.56,0.59,0.31,4.03,96.32,0.0,0.26,0.60485,0.13383,0.61948
20181103,27.75,59.19,1.95,127.62,0.59,0.3,4.11,96.37,0.0,0.26,0.63777,0.34620,0.72567
20181104,28.12,56.25,1.89,124.19,0.62,0.3,3.93,96.42,0.0,0.26,0.61999,0.54297,0.82414
20181105,28.26,50.81,1.43,128.0,0.52,0.29,3.9,96.39,0.0,0.26,0.55369,0.71510,0.90440
20181106,28.08,51.0,1.45,100.25,0.58,0.28,2.92,96.44,0.0,0.26,0.44310,0.85490,0.96291
20181107,28.67,48.25,1.14,76.94,0.59,0.27,3.53,96.44,0.0,0.26,0.29428,0.95624,1.00050
20181108,27.8,49.5,1.6,93.06,0.59,0.27,2.94,96.37,0.0,0.26,0.11469,1.01473,1.02119
20181109,26.51,42.12,1.57,83.81,0.62,0.26,3.05,96.31,0.0,0.26,-0.08721,1.02781,1.03150
20181110,25.72,33.38,1.73,63.69,0.65,0.25,2.93,96.39,0.0,0.26,-0.30236,0.99473,1.03966
20181111,24.56,32.31,2.02,67.12,0.66,0.24,2.56,96.48,0.0,0.26,-0.45310,0.95604,1.05797
20181112,23.6,33.31,1.97,66.69,0.63,0.23,2.0,96.41,0.0,0.26,-0.61506,0.90115,1.09104
20181113,23.92,34.62,1.84,73.12,0.67,0.23,1.81,96.23,0.0,0.26,-0.78581,0.83120,1.14385
20181114,24.05,36.38,1.94,86.19,0.66,0.23,1.61,96.23,0.0,0.26,-0.96224,0.74574,1.21739
20181115,24.36,34.69,2.22,73.62,0.69,0.22,1.47,96.39,0.0,0.26,-1.14045,0.64168,1.30857
20181116,25.56,37.06,1.6,81.62,0.69,0.21,1.39,96.4,0.0,0.26,-1.31545,0.51140,1.41136
20181117,26.9,50.69,1.18,111.5,0.62,0.21,0.95,96.32,0.0,0.26,-1.47979,0.33905,1.51814
20181118,28.4,53.25,1.81,123.06,0.52,0.21,0.85,96.32,0.0,0.26,-1.61808,0.09441,1.62084
20181119,27.71,54.06,2.05,110.81,0.57,0.2,0.67,96.51,0.0,0.26,-1.69077,-0.26703,1.71173
20181120,27.48,49.12,1.96,101.12,0.54,0.2,0.63,96.56,0.0,0.26,-1.62174,-0.74316,1.78390
20181121,26.26,45.0,2.16,89.44,0.64,0.2,0.66,96.58,0.0,0.26,-1.40012,-1.18092,1.83164
20181122,25.48,44.5,2.23,88.44,0.64,0.2,0.66,96.65,0.34,0.26,-1.13975,-1.45827,1.85083
20181123,24.47,43.75,2.13,83.0,0.59,0.2,0.43,96.8,0.0,0.26,-0.90068,-1.60397,1.83955
20181124,24.9,35.44,1.47,79.38,0.63,0.2,0.76,96.77,0.0,0.26,-0.67770,-1.66616,1.79871
20181125,23.8,35.25,1.72,71.06,0.67,0.2,0.73,96.68,0.0,0.26,-0.45521,-1.67218,1.73304
20181126,23.44,32.38,1.69,76.62,0.64,0.19,0.77,96.52,0.0,0.26,-0.22182,-1.63724,1.65220
20181127,23.37,32.5,1.84,94.88,0.62,0.19,0.69,96.58,0.0,0.26,0.02892,-1.57156,1.57182
20181128,22.86,38.75,1.68,95.38,0.63,0.19,0.56,96.62,0.0,0.26,0.29937,-1.48348,1.51338
20181129,23.13,40.69,1.51,88.12,0.64,0.18,0.51,96.72,0.0,0.26,0.58852,-1.38043,1.50065
20181130,23.22,40.25,1.77,66.88,0.62,0.18,0.45,96.71,0.0,0.26,0.89239,-1.26908,1.55143
20181201,23.21,43.38,1.8,80.44,0.53,0.18,0.36,96.53,0.11,0.13,1.20456,-1.15502,1.66885
20181202,23.38,46.0,1.39,94.31,0.54,0.18,0.31,96.37,0.41,0.13,1.51668,-1.04237,1.84034
20181203,23.27,50.5,1.75,95.06,0.57,0.18,0.19,96.46,0.0,0.13,1.81907,-0.93334,2.04454
20181204,24.76,46.5,1.27,78.0,0.54,0.18,0.3,96.55,0.33,0.13,2.10135,-0.82804,2.25861
20181205,25.16,47.31,1.04,133.0,0.41,0.18,0.23,96.45,0.0,0.13,2.35319,-0.72431,2.46214
20181206,25.15,54.88,1.25,155.69,0.4,0.18,0.24,96.31,0.0,0.13,2.56476,-0.61799,2.63816
20181207,26.38,53.56,1.4,136.0,0.41,0.17,0.29,96.31,0.0,0.13,2.72725,-0.50342,2.77332
20181208,26.72,51.5,1.83,153.06,0.38,0.17,0.23,96.4,0.0,0.13,2.83298,-0.37434,2.85760
20181209,26.51,51.0,1.98,164.38,0.41,0.18,1.59,96.34,0.0,0.13,2.87547,-0.22523,2.88428
20181210,26.8,46.81,2.41,206.38,0.38,0.18,1.08,96.25,0.0,0.13,2.84934,-0.05314,2.84983
20181211,23.98,38.56,1.3,225.06,0.4,0.18,0.45,96.36,0.0,0.13,2.75035,0.14028,2.75393
20181212,24.19,41.06,1.46,127.0,0.41,0.18,0.35,96.44,0.0,0.13,2.57627,0.34702,2.59953
20181213,24.05,55.56,1.95,70.12,0.35,0.2,6.28,96.59,0.84,0.13,2.32840,0.55265,2.39309
20181214,19.98,70.69,2.06,46.44,0.31,0.34,5.13,96.8,0.0,0.13,2.01343,0.73927,2.14486
20181215,21.39,51.38,2.83,51.75,0.57,0.34,5.84,96.76,0.0,0.13,1.64389,0.89115,1.86990
20181216,19.95,50.94,3.31,52.88,0.54,0.32,3.97,96.76,0.09,0.13,1.23625,0.99984,1.58997
20181217,17.58,76.69,3.54,23.88,0.23,0.34,5.29,96.63,0.7,0.13,0.80779,1.06580,1.33734
20181218,18.89,67.94,2.76,111.38,0.21,0.41,7.4,96.67,0.0,0.13,0.37412,1.09595,1.15805
20181219,18.83,60.94,1.73,66.06,0.64,0.39,5.88,96.73,0.0,0.13,-0.05162,1.09983,1.10104
20181220,19.9,56.0,1.59,70.88,0.55,0.37,5.26,96.69,0.0,0.13,-0.45857,1.08639,1.17921
20181221,20.51,43.75,1.44,116.56,0.64,0.35,5.6,96.61,0.0,0.13,-0.83756,1.06203,1.35256
20181222,20.37,39.19,1.72,56.75,0.66,0.33,4.85,96.59,0.0,0.13,-1.18075,1.02984,1.56676
20181223,20.78,39.38,1.52,67.5,0.59,0.31,3.84,96.64,0.0,0.13,-1.48146,0.98953,1.78154
20181224,21.21,34.06,1.71,64.69,0.62,0.3,3.7,96.6,0.0,0.13,-1.73412,0.93789,1.97150
20181225,22.8,35.0,1.52,153.5,0.65,0.29,3.27,96.51,0.0,0.13,-1.93432,0.86955,2.12078
20181226,23.58,42.06,2.0,251.5,0.52,0.28,2.35,96.39,0.0,0.13,-2.07890,0.77795,2.21969
20181227,20.41,25.25,2.63,338.12,0.6,0.27,2.69,96.48,0.0,0.13,-2.16589,0.65651,2.26320
20181228,17.12,24.12,2.14,69.06,0.69,0.26,2.12,96.61,0.0,0.13,-2.19459,0.49977,2.25078
20181229,16.83,26.69,1.92,57.94,0.69,0.25,1.84,96.79,0.0,0.13,-2.16544,0.30454,2.18674
20181230,17.05,30.19,1.84,75.31,0.68,0.24,1.61,96.95,0.0,0.13,-2.07990,0.07088,2.08111
20181231,17.83,23.0,1.8,70.69,0.73,0.24,1.67,96.99,0.0,0.13,-1.94496,-0.14826,1.95060
20190101,19.63,21.31,1.81,79.5,0.73,0.23,1.62,96.95,0.0,0.08,-1.76146,-0.45116,1.81832
20190102,21.04,22.94,1.62,98.88,0.7,0.23,1.62,96.89,0.0,0.08,-1.53655,-0.75910,1.71383
20190103,20.68,27.69,1.6,131.44,0.68,0.22,1.36,96.93,0.0,0.08,-1.27369,-1.07148,1.66444
20190104,20.54,26.19,1.84,92.81,0.66,0.22,1.25,96.87,0.0,0.08,-0.97919,-1.37025,1.68416
20190105,21.3,38.5,1.59,122.5,0.62,0.21,0.94,96.69,0.0,0.08,-0.66187,-1.63590,1.76472
20190106,21.83,48.56,1.7,138.56,0.55,0.21,0.69,96.56,0.0,0.08,-0.33359,-1.84964,1.87949
20190107,21.49,43.31,1.48,89.5,0.58,0.2,0.74,96.59,0.0,0.08,-0.00893,-1.99562,1.99564
20190108,19.04,26.19,1.84,33.81,0.63,0.2,0.95,96.64,0.0,0.08,0.29656,-2.06233,2.08355
20190109,20.12,20.31,1.55,55.62,0.67,0.2,1.03,96.6,0.0,0.08,0.56867,-2.04314,2.12081
20190110,19.87,24.06,1.55,73.5,0.67,0.2,0.87,96.58,0.0,0.08,0.79664,-1.93585,2.09336
20190111,21.03,38.81,1.68,137.62,0.58,0.2,0.56,96.59,0.0,0.08,0.97432,-1.74205,1.99600
20190112,22.8,50.94,2.4,150.94,0.55,0.19,0.47,96.52,0.0,0.08,1.10015,-1.46672,1.83347
20190113,23.09,50.25,2.24,128.38,0.57,0.19,0.46,96.57,0.0,0.08,1.17640,-1.11816,1.62302
20190114,22.83,44.25,1.85,85.56,0.58,0.19,0.48,96.58,0.0,0.08,1.20792,-0.70812,1.40018
20190115,21.34,41.62,2.01,61.38,0.55,0.19,0.38,96.69,0.0,0.08,1.20097,-0.25178,1.22707
20190116,21.31,28.31,1.8,75.88,0.62,0.19,0.67,96.66,0.0,0.08,1.16216,0.23252,1.18519
20190117,21.74,23.44,1.64,79.31,0.69,0.18,0.75,96.53,0.0,0.08,1.09786,0.72392,1.31505
20190118,21.88,26.44,1.7,79.56,0.63,0.18,0.69,96.54,0.0,0.08,1.01386,1.20014,1.57106
20190119,21.32,24.56,1.73,86.25,0.66,0.18,0.65,96.63,0.0,0.08,0.91535,1.63878,1.87709
20190120,22.26,23.31,1.77,98.31,0.7,0.17,0.71,96.69,0.0,0.08,0.80701,2.01884,2.17416
20190121,22.73,29.81,1.99,146.69,0.67,0.17,0.61,96.51,0.0,0.08,0.69303,2.32219,2.42340
20190122,22.6,42.44,2.89,185.12,0.62,0.17,0.38,96.45,0.0,0.08,0.57687,2.53496,2.59977
20190123,23.16,49.88,2.35,182.25,0.6,0.17,0.28,96.44,0.0,0.08,0.46094,2.64851,2.68832
20190124,24.44,47.62,1.91,184.62,0.53,0.16,0.32,96.45,3.93,0.08,0.34615,2.66013,2.68256
20190125,24.99,52.5,2.95,176.0,0.43,0.2,3.59,96.38,1.55,0.08,0.23171,2.57319,2.58360
20190126,22.84,67.62,2.38,132.56,0.27,0.34,9.54,96.56,0.0,0.08,0.11531,2.39676,2.39953
20190127,19.47,75.0,2.89,43.19,0.21,0.46,10.13,96.77,0.0,0.08,-0.00629,2.14493,2.14494
20190128,18.79,60.0,2.56,34.38,0.52,0.44,10.16,96.86,0.0,0.08,-0.13625,1.83546,1.84051
20190129,16.61,35.5,2.45,40.5,0.68,0.41,9.52,96.94,0.0,0.08,-0.27651,1.48814,1.51361
20190130,17.44,28.12,1.86,77.12,0.75,0.38,8.5,96.83,0.0,0.08,-0.42668,1.12282,1.20116
20190131,19.55,39.69,2.0,119.69,0.62,0.35,6.1,96.69,0.0,0.08,-0.58319,0.75725,0.95579
20190201,22.46,55.56,2.04,128.44,0.62,0.34,4.88,96.61,0.25,0.52,-0.73885,0.40508,0.84261
20190202,23.17,48.81,2.54,95.38,0.63,0.32,4.25,96.55,0.0,0.52,-0.88304,0.07480,0.88620
20190203,22.88,37.94,2.8,86.12,0.66,0.3,4.03,96.69,0.0,0.52,-1.00312,-0.22936,1.02900
20190204,22.89,39.69,2.16,97.19,0.63,0.29,3.32,96.85,0.0,0.52,-1.08852,-0.50323,1.19921
20190205,23.7,41.69,2.02,88.0,0.66,0.28,3.08,96.77,0.0,0.52,-1.13771,-0.73768,1.35593
20190206,24.73,36.19,1.74,125.62,0.64,0.27,3.15,96.41,0.47,0.52,-1.16201,-0.91950,1.48181
20190207,25.65,45.5,3.07,197.81,0.59,0.26,1.69,96.28,0.0,0.52,-1.17819,-1.04016,1.57165
20190208,24.58,33.75,1.55,255.69,0.52,0.25,2.27,96.46,0.0,0.52,-1.19610,-1.10173,1.62618
20190209,20.26,19.88,2.68,213.25,0.66,0.24,2.36,96.7,0.0,0.52,-1.21456,-1.11514,1.64885
20190210,20.28,20.12,1.91,122.5,0.7,0.23,2.31,96.77,0.0,0.52,-1.22540,-1.09610,1.64409
20190211,22.83,30.12,2.22,110.75,0.52,0.23,1.59,96.74,0.0,0.52,-1.21889,-1.06224,1.61680
20190212,25.18,43.81,2.55,103.19,0.59,0.23,1.07,96.81,0.0,0.52,-1.18731,-1.03126,1.57264
20190213,25.37,38.0,2.38,104.38,0.7,0.22,1.4,96.83,0.0,0.52,-1.12662,-1.01940,1.51936
20190214,25.77,34.44,1.66,151.38,0.69,0.21,1.73,96.52,0.0,0.52,-1.03664,-1.03988,1.46832
20190215,27.26,42.88,2.66,203.56,0.63,0.22,2.31,96.41,0.0,0.52,-0.92027,-1.10154,1.43537
20190216,25.94,35.25,2.15,244.12,0.66,0.23,2.2,96.42,0.0,0.52,-0.78206,-1.20783,1.43891
20190217,23.84,34.31,2.05,145.12,0.61,0.22,1.41,96.4,0.0,0.52,-0.62625,-1.35624,1.49384
20190218,24.55,26.75,1.62,112.38,0.67,0.21,1.79,96.28,0.0,0.52,-0.45442,-1.53832,1.60404
20190219,27.15,23.44,1.84,104.31,0.64,0.2,1.96,96.31,0.0,0.52,-0.26284,-1.73984,1.75959
20190220,28.14,44.06,2.7,135.0,0.66,0.2,1.0,96.56,0.0,0.52,-0.03941,-1.94047,1.94087
20190221,29.19,38.5,1.76,143.62,0.66,0.2,1.26,96.71,0.0,0.52,0.23908,-2.11143,2.12492
20190222,29.98,32.38,1.7,104.25,0.63,0.2,1.23,96.55,0.0,0.52,0.60379,-2.20896,2.28999
20190223,29.7,29.25,1.18,146.38,0.66,0.19,1.23,96.34,0.0,0.52,1.06444,-2.17132,2.41820
20190224,30.08,25.06,1.77,194.5,0.68,0.18,1.21,96.11,0.0,0.52,1.54644,-1.96040,2.49693
20190225,28.07,18.94,1.55,192.62,0.68,0.18,1.21,96.09,0.0,0.52,1.91912,-1.63304,2.51989
20190226,27.02,19.81,1.95,197.12,0.67,0.17,1.07,96.03,0.2,0.52,2.13413,-1.27873,2.48790
20190227,26.19,22.25,1.73,225.25,0.64,0.17,0.89,96.0,0.0,0.52,2.22268,-0.93040,2.40956
20190228,25.06,27.0,2.27,176.12,0.7,0.16,0.66,96.18,0.0,0.52,2.22607,-0.58419,2.30145
20190301,25.54,24.44,2.05,83.75,0.62,0.16,0.78,96.22,0.0,0.77,2.16515,-0.31524,2.18798
20190302,28.35,43.44,2.91,132.06,0.56,0.16,0.33,96.23,0.0,0.77,2.09466,0.02975,2.09487
20190303,29.41,39.25,2.8,249.44,0.63,0.16,0.44,96.09,0.0,0.77,2.01214,0.38437,2.04852
20190304,29.19,22.12,1.45,288.81,0.68,0.16,0.77,95.95,0.0,0.77,1.92538,0.73540,2.06104
20190305,27.27,27.06,2.91,323.12,0.68,0.16,0.54,95.98,0.0,0.77,1.83780,1.06746,2.12532
20190306,26.06,20.0,2.44,211.19,0.72,0.16,0.65,96.13,0.0,0.77,1.74853,1.36508,2.21829
20190307,25.68,22.69,2.1,29.06,0.68,0.16,0.61,96.14,0.0,0.77,1.65287,1.61469,2.31067
20190308,26.77,20.88,1.79,96.31,0.67,0.15,0.67,96.29,0.0,0.77,1.54302,1.80619,2.37555
20190309,28.51,20.5,1.63,218.56,0.66,0.15,0.62,96.31,0.0,0.77,1.40916,1.93399,2.39292
20190310,28.78,23.19,1.54,105.25,0.68,0.15,0.56,96.32,0.0,0.77,1.24036,1.99729,2.35110
20190311,30.5,31.88,1.48,176.25,0.64,0.14,0.45,96.31,0.0,0.77,1.02538,1.99911,2.24674
20190312,31.08,27.38,0.89,201.81,0.54,0.14,0.41,96.37,1.09,0.77,0.75295,1.94359,2.08434
20190313,31.79,26.69,2.88,189.81,0.62,0.14,0.34,96.34,2.12,0.77,0.41334,1.82956,1.87567
20190314,30.83,21.94,2.62,231.62,0.62,0.14,0.47,96.36,0.0,0.77,0.00965,1.63938,1.63941
