date,T2M,RH2M,WS2M,WD2M,ALLSKY_KT,GWETTOP,EVLAND,PRECIPITATIONCAL,MEI,PC1,PC2,amplitude
20200316,29.24,40.94,2.17,68.56,0.57,0.26,3.02,0.01,0.15,-0.20495,-0.26972,0.33875
20200317,29.8,42.19,2.58,89.69,0.54,0.28,6.09,0.34,0.15,-0.10004,-0.31940,0.33470
20200318,29.41,44.38,2.0,136.88,0.6,0.32,8.99,17.58,0.15,-0.00797,-0.32455,0.32464
20200319,28.24,50.81,1.45,126.69,0.63,0.46,25.46,0.0,0.15,0.06433,-0.29701,0.30389
20200320,28.49,46.25,1.86,121.06,0.66,0.45,21.36,0.0,0.15,0.11679,-0.24361,0.27016
20200321,28.49,38.56,2.24,246.44,0.68,0.38,15.48,0.0,0.15,0.15134,-0.16799,0.22611
20200322,27.27,40.06,2.12,70.75,0.7,0.34,10.12,0.0,0.15,0.17058,-0.07285,0.18549
20200323,28.89,34.81,1.67,75.12,0.63,0.31,8.46,0.0,0.15,0.17749,0.03884,0.18169
20200324,30.24,37.12,1.98,97.75,0.6,0.29,6.03,0.39,0.15,0.17506,0.16317,0.23932
20200325,30.78,37.75,2.15,110.62,0.56,0.3,8.19,4.25,0.15,0.16589,0.29513,0.33856
20200326,30.23,41.25,1.47,80.19,0.61,0.36,12.6,0.0,0.15,0.15179,0.42864,0.45472
20200327,31.58,35.88,1.52,118.56,0.65,0.31,9.34,0.0,0.15,0.13345,0.55690,0.57267
20200328,31.0,38.69,2.33,44.31,0.56,0.3,7.65,1.99,0.15,0.11021,0.67282,0.68178
20200329,30.02,48.81,1.98,45.31,0.56,0.47,30.22,0.19,0.15,0.08014,0.76944,0.77360
20200330,29.71,50.06,1.63,42.56,0.59,0.45,25.11,9.87,0.15,0.04024,0.84040,0.84136
20200331,30.25,49.81,1.63,209.06,0.48,0.46,23.38,1.12,0.15,-0.01296,0.88011,0.88020
20200401,31.34,40.44,1.2,241.62,0.61,0.4,18.44,0.0,-0.11,-0.08327,0.88365,0.88756
20200402,31.55,30.25,1.42,114.94,0.61,0.34,12.96,0.0,-0.11,-0.17149,0.84692,0.86410
20200403,31.3,34.12,1.84,90.0,0.53,0.3,5.94,1.14,-0.11,-0.27582,0.76634,0.81447
20200404,31.34,38.0,3.18,163.25,0.59,0.4,23.02,0.48,-0.11,-0.38996,0.63950,0.74902
20200405,32.1,35.06,1.99,145.19,0.65,0.37,15.71,0.02,-0.11,-0.50286,0.46670,0.68606
20200406,32.81,33.94,2.07,151.06,0.62,0.33,11.77,1.51,-0.11,-0.60106,0.25319,0.65221
20200407,32.67,42.12,1.8,219.38,0.63,0.44,26.45,0.01,-0.11,-0.67333,0.01011,0.67341
20200408,32.08,31.81,1.5,238.69,0.7,0.37,16.12,0.0,-0.11,-0.71457,-0.24751,0.75622
20200409,31.48,25.81,0.78,121.88,0.69,0.32,10.8,0.0,-0.11,-0.72584,-0.50412,0.88373
20200410,32.37,30.69,1.44,139.62,0.61,0.28,7.49,0.09,-0.11,-0.71144,-0.74597,1.03083
20200411,32.99,26.0,2.35,105.5,0.62,0.26,5.69,0.37,-0.11,-0.67602,-0.96164,1.17548
20200412,33.31,22.81,1.94,99.62,0.62,0.23,4.69,0.03,-0.11,-0.62317,-1.14178,1.30077
20200413,34.17,22.69,1.51,110.62,0.59,0.22,3.94,9.85,-0.11,-0.55527,-1.27893,1.39427
20200414,33.98,23.94,1.98,131.38,0.64,0.27,8.11,3.59,-0.11,-0.47391,-1.36763,1.44741
20200415,33.77,25.38,1.85,151.88,0.62,0.25,5.21,0.0,-0.11,-0.38043,-1.40457,1.45518
20200416,34.46,24.38,1.71,174.12,0.64,0.23,4.49,0.0,-0.11,-0.27634,-1.38885,1.41608
20200417,34.73,23.88,1.52,132.06,0.66,0.22,3.78,0.0,-0.11,-0.16367,-1.32199,1.33208
20200418,35.65,24.0,1.33,159.44,0.66,0.2,3.09,0.0,-0.11,-0.04509,-1.20782,1.20866
20200419,35.0,28.81,2.32,178.75,0.56,0.21,3.41,0.07,-0.11,0.07599,-1.05227,1.05501
20200420,35.71,26.62,1.89,181.19,0.6,0.2,3.13,0.51,-0.11,0.19544,-0.86295,0.88481
20200421,35.29,24.69,3.24,246.94,0.62,0.2,2.18,0.0,-0.11,0.30852,-0.64870,0.71833
20200422,33.8,22.62,1.53,92.44,0.62,0.19,2.09,0.0,-0.11,0.41006,-0.41908,0.58633
20200423,35.11,28.06,2.33,204.44,0.66,0.18,1.82,0.0,-0.11,0.49477,-0.18396,0.52786
20200424,35.95,24.75,1.0,196.56,0.62,0.17,2.04,0.02,-0.11,0.55760,0.04687,0.55957
20200425,35.68,23.31,1.66,309.06,0.65,0.17,1.54,0.0,-0.11,0.59430,0.26403,0.65031
20200426,34.7,27.75,1.06,176.19,0.7,0.17,1.83,0.0,-0.11,0.60197,0.45877,0.75686
20200427,34.01,40.06,2.12,139.06,0.63,0.17,1.62,0.0,-0.11,0.57968,0.62323,0.85114
20200428,33.73,37.69,2.58,103.31,0.62,0.17,1.91,0.01,-0.11,0.52905,0.75071,0.91840
20200429,34.3,30.31,2.0,151.44,0.64,0.2,2.65,0.0,-0.11,0.45453,0.83613,0.95169
20200430,34.91,27.62,1.95,95.62,0.56,0.19,2.13,1.03,-0.11,0.35638,0.87432,0.94416
20200501,35.71,26.25,2.09,199.5,0.59,0.18,1.95,0.09,-0.24,0.25645,0.86958,0.90661
20200502,36.3,22.75,1.43,233.81,0.62,0.19,2.74,0.0,-0.24,0.16040,0.82233,0.83782
20200503,36.16,18.38,2.82,147.38,0.71,0.18,2.06,0.0,-0.24,0.07895,0.73883,0.74303
20200504,36.62,18.0,1.27,254.19,0.7,0.17,2.15,0.0,-0.24,0.02088,0.62818,0.62852
20200505,36.34,20.81,1.74,181.62,0.7,0.16,1.54,0.0,-0.24,-0.00799,0.50117,0.50124
20200506,36.04,29.75,2.42,91.12,0.62,0.17,2.31,0.0,-0.24,-0.00503,0.36906,0.36910
20200507,34.91,38.06,3.18,122.88,0.65,0.25,7.68,0.95,-0.24,0.02950,0.24248,0.24427
20200508,35.67,35.88,3.05,170.62,0.62,0.27,9.4,0.0,-0.24,0.09299,0.13069,0.16040
20200509,36.15,32.38,2.81,139.62,0.59,0.27,8.89,0.01,-0.24,0.18101,0.04124,0.18565
20200510,33.83,36.69,2.45,182.38,0.58,0.28,7.09,2.85,-0.24,0.28763,-0.02020,0.28834
20200511,33.94,32.38,2.22,121.69,0.6,0.29,8.5,0.85,-0.24,0.40567,-0.04986,0.40872
20200512,34.75,30.5,2.48,113.44,0.63,0.27,7.24,0.07,-0.24,0.52684,-0.04595,0.52884
20200513,34.58,37.25,2.52,138.69,0.32,0.33,12.72,1.28,-0.24,0.64191,-0.00885,0.64197
20200514,35.51,33.06,1.73,110.62,0.56,0.3,10.72,1.6,-0.24,0.74111,0.05840,0.74341
20200515,35.57,35.19,1.38,139.12,0.56,0.28,7.93,6.64,-0.24,0.81494,0.14956,0.82855
20200516,35.81,34.06,1.66,161.06,0.56,0.28,8.96,0.22,-0.24,0.85544,0.25494,0.89262
20200517,35.08,36.94,2.2,94.62,0.62,0.33,15.09,0.0,-0.24,0.85759,0.36195,0.93084
20200518,35.98,32.31,1.96,54.06,0.57,0.29,9.33,0.0,-0.24,0.82023,0.45694,0.93892
20200519,35.38,28.56,3.3,93.0,0.51,0.27,6.17,0.18,-0.24,0.74586,0.52746,0.91352
20200520,34.86,21.38,3.05,230.5,0.67,0.24,5.22,0.0,-0.24,0.63950,0.56429,0.85287
20200521,34.45,14.44,3.39,267.69,0.69,0.22,4.35,0.0,-0.24,0.50735,0.56235,0.75739
20200522,35.45,17.31,3.2,280.12,0.69,0.21,3.22,0.0,-0.24,0.35584,0.52059,0.63058
20200523,36.88,18.12,2.32,150.69,0.7,0.2,3.04,0.0,-0.24,0.19133,0.44142,0.48110
20200524,37.74,19.12,1.38,145.62,0.7,0.19,2.56,0.0,-0.24,0.02013,0.32997,0.33058
20200525,38.3,18.19,1.68,132.62,0.68,0.18,2.26,0.0,-0.24,-0.15129,0.19332,0.24548
20200526,38.57,24.12,1.16,169.62,0.68,0.17,1.9,0.0,-0.24,-0.31620,0.03979,0.31869
20200527,38.64,18.94,1.88,315.88,0.71,0.16,1.67,0.0,-0.24,-0.46762,-0.12174,0.48321
20200528,37.55,20.69,3.12,315.5,0.7,0.16,1.23,0.0,-0.24,-0.59855,-0.28248,0.66186
20200529,37.75,25.56,2.59,320.75,0.64,0.15,1.15,4.19,-0.24,-0.70235,-0.43418,0.82571
20200530,34.02,37.88,2.44,116.44,0.58,0.23,4.89,0.01,-0.24,-0.77354,-0.56927,0.96043
20200531,33.19,46.88,2.41,165.12,0.52,0.27,5.83,3.41,-0.24,-0.80886,-0.68073,1.05719
20200601,29.39,64.75,1.5,245.38,0.33,0.55,25.36,0.33,-0.73,-0.80856,-0.76170,1.11084
20200602,28.63,68.44,1.44,178.31,0.42,0.56,23.71,36.87,-0.73,-0.77761,-0.80555,1.11964
20200603,27.58,75.06,2.82,160.81,0.38,0.62,29.43,3.44,-0.73,-0.72545,-0.80694,1.08510
20200604,29.7,59.69,5.74,226.69,0.41,0.53,31.22,0.0,-0.73,-0.66361,-0.76383,1.01183
20200605,30.77,54.62,2.53,295.81,0.63,0.5,32.54,0.0,-0.73,-0.60186,-0.67906,0.90739
20200606,31.21,54.25,2.39,280.5,0.59,0.5,30.53,0.0,-0.73,-0.54553,-0.56028,0.78199
20200607,31.29,51.25,3.2,314.56,0.57,0.48,29.41,0.0,-0.73,-0.49535,-0.41843,0.64843
20200608,31.51,51.31,3.69,311.56,0.64,0.46,25.16,0.03,-0.73,-0.44913,-0.26604,0.52201
20200609,31.96,48.75,3.38,309.94,0.59,0.49,35.3,0.06,-0.73,-0.40372,-0.11577,0.42000
20200610,31.07,62.81,2.95,305.56,0.43,0.62,48.17,15.49,-0.73,-0.35643,0.02055,0.35703
20200611,29.23,73.5,3.92,293.0,0.32,0.67,39.61,12.07,-0.73,-0.30573,0.13277,0.33331
20200612,27.16,80.12,2.77,294.88,0.3,0.7,28.32,19.46,-0.73,-0.25140,0.21310,0.32956
20200613,27.55,77.94,1.55,167.0,0.43,0.61,24.63,2.38,-0.73,-0.19441,0.25658,0.32191
20200614,28.41,75.25,1.67,208.94,0.38,0.63,30.86,5.46,-0.73,-0.13658,0.26146,0.29499
20200615,27.95,80.62,1.78,238.62,0.27,0.66,28.72,12.81,-0.73,-0.08017,0.22924,0.24285
20200616,28.51,75.56,2.71,256.94,0.32,0.69,39.65,1.31,-0.73,-0.02757,0.16442,0.16672
20200617,29.33,68.56,2.89,232.88,0.3,0.61,46.32,0.55,-0.73,0.01899,0.07410,0.07650
20200618,27.69,75.75,3.77,250.44,0.38,0.68,43.35,3.99,-0.73,0.05765,-0.03276,0.06631
20200619,29.17,72.25,3.14,290.12,0.38,0.64,46.63,1.14,-0.73,0.08701,-0.14612,0.17007
20200620,29.08,69.69,3.44,296.81,0.39,0.62,40.57,3.09,-0.73,0.10617,-0.25578,0.27694
20200621,27.39,77.0,4.23,290.25,0.48,0.66,32.37,4.49,-0.73,0.11480,-0.35219,0.37043
20200622,27.18,78.88,3.62,285.44,0.35,0.66,33.18,19.67,-0.73,0.11307,-0.42726,0.44197
20200623,27.54,77.94,2.38,276.75,0.38,0.65,32.5,5.5,-0.73,0.10164,-0.47496,0.48571
20200624,29.57,71.38,1.3,175.0,0.55,0.62,46.91,0.0,-0.73,0.08152,-0.49177,0.49848
20200625,30.4,65.94,2.44,165.88,0.59,0.6,52.83,0.0,-0.73,0.05396,-0.47692,0.47996
20200626,29.68,67.94,2.16,160.12,0.5,0.59,42.47,0.27,-0.73,0.02021,-0.43236,0.43283
20200627,29.73,71.88,1.38,146.44,0.47,0.62,39.26,10.45,-0.73,-0.01853,-0.36260,0.36307
20200628,29.04,74.06,0.95,277.31,0.58,0.63,36.5,0.6,-0.73,-0.06105,-0.27416,0.28088
20200629,27.66,82.19,1.8,187.0,0.51,0.69,28.77,23.9,-0.73,-0.10572,-0.17486,0.20434
20200630,28.83,74.69,1.76,145.44,0.45,0.68,54.94,5.63,-0.73,-0.14977,-0.07277,0.16651
20200701,29.33,75.12,1.17,238.69,0.45,0.68,55.52,4.86,-1.00,-0.18868,0.02476,0.19030
20200702,29.0,76.56,2.41,272.44,0.44,0.67,47.5,4.35,-1.00,-0.21620,0.11176,0.24338
20200703,27.42,84.12,3.09,260.81,0.43,0.72,32.69,11.44,-1.00,-0.22528,0.18369,0.29068
20200704,26.16,85.12,3.18,240.69,0.3,0.74,30.9,3.27,-1.00,-0.20952,0.23706,0.31638
20200705,26.04,86.31,4.12,244.44,0.34,0.8,33.37,66.35,-1.00,-0.16459,0.26900,0.31535
20200706,26.29,83.62,3.23,238.19,0.23,0.75,36.3,10.3,-1.00,-0.08909,0.27714,0.29111
20200707,27.57,78.5,3.11,211.69,0.41,0.7,52.42,1.15,-1.00,0.01517,0.25991,0.26035
20200708,28.51,73.62,2.49,223.12,0.54,0.69,60.95,0.57,-1.00,0.14346,0.21693,0.26007
20200709,27.83,79.69,2.3,263.75,0.38,0.77,50.13,15.43,-1.00,0.28870,0.14940,0.32506
20200710,26.31,87.69,2.34,260.75,0.36,0.78,30.64,1.85,-1.00,0.44229,0.06043,0.44640
20200711,27.55,80.38,2.37,258.75,0.49,0.74,52.23,0.34,-1.00,0.59505,-0.04499,0.59675
20200712,27.58,80.81,2.2,253.06,0.44,0.79,53.55,35.05,-1.00,0.73807,-0.16013,0.75524
20200713,26.3,87.0,1.98,284.06,0.45,0.8,35.18,7.76,-1.00,0.86353,-0.27696,0.90685
20200714,26.97,84.56,1.88,291.19,0.34,0.82,49.84,42.52,-1.00,0.96522,-0.38670,1.03980
20200715,26.65,87.62,0.88,244.0,0.2,0.86,36.23,4.49,-1.00,1.03887,-0.48051,1.14462
20200716,26.98,83.19,1.65,237.06,0.36,0.82,61.95,0.09,-1.00,1.08222,-0.55023,1.21406
20200717,27.12,78.19,2.94,211.75,0.53,0.77,67.36,0.05,-1.00,1.09472,-0.58903,1.24313
20200718,28.3,78.25,1.97,213.56,0.57,0.75,70.12,0.03,-1.00,1.07720,-0.59207,1.22919
20200719,27.6,84.56,1.92,273.62,0.46,0.8,46.31,18.92,-1.00,1.03130,-0.55693,1.17207
20200720,27.09,85.62,1.93,197.56,0.38,0.84,42.95,5.87,-1.00,0.95906,-0.48381,1.07418
20200721,26.51,88.06,1.95,223.12,0.47,0.85,34.07,22.82,-1.00,0.86253,-0.37553,0.94074
20200722,27.25,85.81,1.42,194.25,0.44,0.9,45.61,85.78,-1.00,0.74376,-0.23711,0.78064
20200723,26.74,85.94,1.41,256.56,0.19,0.9,42.09,2.6,-1.00,0.60494,-0.07519,0.60959
20200724,26.8,83.12,1.09,201.94,0.5,0.84,54.16,0.0,-1.00,0.44869,0.10277,0.46031
20200725,25.59,88.69,1.21,204.62,0.53,0.88,28.43,0.0,-1.00,0.27831,0.28928,0.40142
20200726,27.2,79.69,1.12,189.12,0.59,0.83,53.38,0.0,-1.00,0.09771,0.47731,0.48721
20200727,27.62,82.5,1.67,262.0,0.62,0.82,51.01,0.17,-1.00,-0.08878,0.66053,0.66647
20200728,27.47,85.19,1.66,323.56,0.5,0.83,42.94,43.96,-1.00,-0.27667,0.83329,0.87802
20200729,26.37,86.06,1.43,312.94,0.47,0.88,35.8,1.09,-1.00,-0.46152,0.99060,1.09283
20200730,27.3,81.62,1.57,170.0,0.52,0.83,62.92,0.01,-1.00,-0.63895,1.12805,1.29644
20200731,27.75,83.31,2.17,159.62,0.53,0.82,67.04,0.19,-1.00,-0.80435,1.24242,1.48006
20200801,27.93,84.25,1.05,141.25,0.45,0.82,43.6,3.38,-0.99,-0.95429,1.33025,1.63715
20200802,27.97,84.69,1.41,265.56,0.58,0.85,50.91,7.28,-0.99,-1.08537,1.38931,1.76301
20200803,26.36,89.5,1.81,268.19,0.34,0.85,31.01,5.22,-0.99,-1.19509,1.41798,1.85444
20200804,26.7,85.0,2.33,232.81,0.34,0.84,59.19,0.56,-0.99,-1.28228,1.41514,1.90968
20200805,26.13,87.56,3.23,220.0,0.36,0.83,42.46,2.96,-0.99,-1.34723,1.37994,1.92854
20200806,26.52,81.31,3.86,221.19,0.39,0.81,69.65,1.21,-0.99,-1.39159,1.31182,1.91243
20200807,27.46,82.69,2.71,222.56,0.52,0.8,68.57,0.0,-0.99,-1.41804,1.21057,1.86449
20200808,27.28,83.12,2.64,266.31,0.38,0.8,50.72,1.63,-0.99,-1.42975,1.07650,1.78970
20200809,26.96,85.0,3.38,285.06,0.21,0.85,66.96,10.83,-0.99,-1.42977,0.91060,1.69512
20200810,26.02,87.06,3.48,266.19,0.16,0.88,57.06,1.04,-0.99,-1.42044,0.71478,1.59014
20200811,26.59,86.75,3.06,255.0,0.2,0.84,50.99,0.97,-0.99,-1.40291,0.49199,1.48667
20200812,25.75,90.5,3.36,261.94,0.31,0.87,33.22,24.02,-0.99,-1.37683,0.24635,1.39869
20200813,25.71,89.25,4.2,265.25,0.22,0.9,52.17,3.62,-0.99,-1.34021,-0.01676,1.34032
20200814,25.47,89.44,4.56,253.38,0.27,0.88,43.96,15.26,-0.99,-1.28962,-0.29070,1.32198
20200815,25.7,89.06,4.17,257.12,0.22,0.89,49.52,1.35,-0.99,-1.22052,-0.56758,1.34604
20200816,24.97,90.94,3.48,258.0,0.12,0.93,32.97,30.47,-0.99,-1.12798,-0.83836,1.40541
20200817,25.94,87.38,3.76,268.56,0.16,0.93,69.07,57.52,-0.99,-1.00766,-1.09300,1.48661
20200818,26.05,86.69,3.2,273.5,0.23,0.92,67.71,9.86,-0.99,-0.85697,-1.32084,1.57449
20200819,25.89,90.19,3.04,272.12,0.3,0.95,53.03,4.68,-0.99,-0.67626,-1.51139,1.65579
20200820,25.4,92.44,3.84,267.25,0.2,0.93,34.65,6.55,-0.99,-0.46948,-1.65547,1.72075
20200821,25.63,90.81,3.71,245.06,0.27,0.92,41.66,10.02,-0.99,-0.24396,-1.74657,1.76352
20200822,26.15,88.31,3.3,230.19,0.38,0.91,64.46,0.16,-0.99,-0.00909,-1.78206,1.78209
20200823,26.82,85.94,2.67,224.0,0.55,0.91,73.28,1.8,-0.99,0.22567,-1.76356,1.77794
20200824,26.96,85.38,2.44,242.69,0.57,0.89,73.11,0.0,-0.99,0.45240,-1.69630,1.75559
20200825,27.05,84.5,2.01,283.94,0.59,0.88,67.53,0.01,-0.99,0.66549,-1.58805,1.72186
20200826,25.79,88.19,2.09,315.5,0.47,0.88,45.23,9.8,-0.99,0.86146,-1.44789,1.68478
20200827,24.83,90.19,3.04,292.75,0.19,0.9,41.25,34.01,-0.99,1.03822,-1.28517,1.65214
20200828,24.82,90.62,2.55,264.06,0.22,0.9,36.04,12.41,-0.99,1.19430,-1.10886,1.62970
20200829,25.9,87.81,2.52,252.69,0.37,0.88,61.36,1.5,-0.99,1.32825,-0.92703,1.61976
20200830,26.49,84.88,2.2,239.31,0.59,0.88,64.82,0.34,-0.99,1.43833,-0.74653,1.62052
20200831,27.05,81.25,1.55,276.44,0.62,0.87,65.32,0.0,-0.99,1.52250,-0.57272,1.62666
20200901,26.4,85.94,1.83,320.69,0.56,0.87,47.04,0.16,-1.19,1.57857,-0.40941,1.63080
20200902,25.37,89.0,1.89,155.56,0.44,0.88,37.88,0.2,-1.19,1.60442,-0.25891,1.62518
20200903,26.61,81.81,0.94,149.19,0.52,0.86,68.68,3.33,-1.19,1.59835,-0.12221,1.60301
20200904,26.94,83.88,1.13,138.06,0.55,0.85,62.67,1.59,-1.19,1.55931,0.00061,1.55931
20200905,27.51,79.69,0.8,200.75,0.41,0.86,57.26,0.83,-1.19,1.48720,0.11002,1.49126
20200906,27.33,82.0,0.88,194.5,0.48,0.86,52.17,12.16,-1.19,1.38300,0.20662,1.39835
20200907,26.83,83.75,1.12,217.5,0.48,0.86,44.83,0.01,-1.19,1.24897,0.29097,1.28241
20200908,27.3,80.88,0.8,161.0,0.52,0.85,41.94,9.31,-1.19,1.08861,0.36347,1.14769
20200909,27.51,82.0,0.81,133.06,0.46,0.84,50.17,1.78,-1.19,0.90670,0.42447,1.00114
20200910,26.76,87.06,0.86,246.44,0.3,0.87,32.87,15.56,-1.19,0.70905,0.47439,0.85311
20200911,26.39,89.75,1.09,255.5,0.36,0.88,33.13,8.55,-1.19,0.50237,0.51364,0.71847
20200912,26.73,85.44,1.0,183.94,0.48,0.85,49.51,2.31,-1.19,0.29392,0.54248,0.61699
20200913,26.35,89.5,0.97,83.75,0.38,0.88,37.09,7.7,-1.19,0.09128,0.56080,0.56818
20200914,26.85,87.62,1.28,59.38,0.46,0.9,60.45,0.03,-1.19,-0.09798,0.56787,0.57626
20200915,26.88,88.0,1.52,136.19,0.43,0.88,53.56,30.13,-1.19,-0.26656,0.56235,0.62233
20200916,27.15,85.25,0.84,89.81,0.48,0.88,38.39,8.65,-1.19,-0.40777,0.54250,0.67866
20200917,27.4,83.69,0.82,216.62,0.45,0.88,42.59,0.23,-1.19,-0.51581,0.50659,0.72297
20200918,27.75,83.56,0.76,163.75,0.14,0.88,50.15,9.66,-1.19,-0.58613,0.45343,0.74104
20200919,27.19,87.75,1.23,152.81,0.48,0.87,43.13,12.23,-1.19,-0.61580,0.38291,0.72514
20200920,25.48,91.75,1.11,126.31,0.41,0.9,27.86,1.21,-1.19,-0.60387,0.29632,0.67266
20200921,25.65,90.44,1.9,250.19,0.33,0.91,35.99,40.27,-1.19,-0.55172,0.19646,0.58565
20200922,26.93,84.94,0.72,119.56,0.29,0.94,48.71,20.7,-1.19,-0.46323,0.08747,0.47142
20200923,26.36,87.75,3.09,213.44,0.35,0.89,67.17,0.0,-1.19,-0.34477,-0.02545,0.34570
20200924,25.76,89.88,3.08,255.25,0.44,0.88,41.4,0.08,-1.19,-0.20483,-0.13640,0.24609
20200925,26.83,86.88,1.07,301.0,0.33,0.88,55.44,1.77,-1.19,-0.05346,-0.23901,0.24492
20200926,26.35,86.94,1.66,325.5,0.33,0.88,49.94,0.52,-1.19,0.09868,-0.32666,0.34124
20200927,25.47,88.12,2.29,294.06,0.49,0.88,56.84,0.02,-1.19,0.24113,-0.39259,0.46073
20200928,25.79,86.88,2.24,330.56,0.6,0.86,59.7,0.0,-1.19,0.36462,-0.43020,0.56393
20200929,25.68,87.25,2.05,335.19,0.52,0.86,50.85,0.14,-1.19,0.46172,-0.43336,0.63324
20200930,25.07,90.75,1.77,257.56,0.49,0.87,29.36,0.77,-1.19,0.52734,-0.39703,0.66010
20201001,24.98,88.25,2.49,309.88,0.5,0.86,43.98,0.22,-1.20,0.55887,-0.31788,0.64295
20201002,25.65,84.06,2.2,261.44,0.6,0.86,67.83,0.18,-1.20,0.55587,-0.19501,0.58908
20201003,25.37,83.94,1.85,338.0,0.62,0.84,57.34,0.03,-1.20,0.51945,-0.03055,0.52034
20201004,24.58,82.94,2.06,331.06,0.6,0.84,49.3,0.02,-1.20,0.45112,0.16974,0.48200
20201005,24.37,83.56,2.26,330.12,0.6,0.84,55.53,0.42,-1.20,0.35134,0.39611,0.52947
20201006,23.37,81.81,1.75,207.5,0.38,0.84,44.12,0.28,-1.20,0.21784,0.63425,0.67062
20201007,21.74,87.25,2.18,276.81,0.1,0.86,40.63,13.91,-1.20,0.04503,0.86443,0.86560
20201008,24.12,89.94,1.69,161.62,0.34,0.84,35.93,0.0,-1.20,-0.17269,1.06081,1.07478
20201009,26.26,88.62,0.73,95.5,0.44,0.84,33.71,1.95,-1.20,-0.42924,1.19536,1.27009
20201010,25.79,88.44,0.8,300.06,0.49,0.84,35.03,13.56,-1.20,-0.69332,1.25233,1.43144
20201011,25.14,91.31,1.09,104.62,0.42,0.86,23.57,2.13,-1.20,-0.91802,1.24197,1.54443
20201012,25.41,88.56,1.9,64.88,0.5,0.85,44.03,3.62,-1.20,-1.07047,1.18889,1.59980
20201013,25.19,92.12,2.72,24.19,0.34,0.88,33.93,1.42,-1.20,-1.14257,1.11067,1.59344
20201014,25.98,90.56,3.77,63.19,0.43,0.89,60.44,4.59,-1.20,-1.14183,1.01299,1.52641
20201015,25.97,89.62,2.5,98.31,0.39,0.85,54.81,0.24,-1.20,-1.08260,0.89534,1.40487
20201016,26.04,87.62,1.41,119.88,0.45,0.84,51.91,0.04,-1.20,-0.98231,0.75652,1.23986
20201017,25.33,88.56,0.62,141.88,0.45,0.86,24.71,0.18,-1.20,-0.85976,0.59764,1.04707
20201018,26.22,86.38,1.12,93.19,0.58,0.84,46.36,0.0,-1.20,-0.73372,0.42334,0.84709
20201019,26.08,86.19,1.66,40.56,0.55,0.84,56.17,0.09,-1.20,-0.62145,0.24191,0.66688
20201020,25.92,86.56,1.62,49.75,0.55,0.84,55.97,0.04,-1.20,-0.53711,0.06469,0.54099
20201021,25.04,84.62,1.66,24.31,0.59,0.83,56.58,0.0,-1.20,-0.48539,-0.12396,0.50097
20201022,25.15,83.69,1.49,24.62,0.61,0.82,55.68,0.0,-1.20,-0.45688,-0.28304,0.53745
20201023,24.76,76.75,1.43,198.06,0.61,0.81,60.93,0.0,-1.20,-0.45673,-0.40661,0.61150
20201024,25.33,75.94,0.95,113.12,0.59,0.81,54.16,0.0,-1.20,-0.48689,-0.49189,0.69211
20201025,24.44,80.75,1.24,84.38,0.55,0.8,54.64,0.0,-1.20,-0.54584,-0.53934,0.76735
20201026,23.98,78.19,1.26,54.0,0.5,0.8,51.53,0.0,-1.20,-0.62846,-0.55252,0.83681
20201027,23.64,76.31,1.14,53.88,0.6,0.79,53.68,0.0,-1.20,-0.72639,-0.53759,0.90368
20201028,23.23,71.69,0.94,49.75,0.61,0.79,54.08,0.0,-1.20,-0.82851,-0.50268,0.96908
20201029,23.23,77.19,1.14,45.62,0.59,0.78,50.66,0.0,-1.20,-0.92189,-0.45709,1.02898
20201030,22.76,81.31,1.55,32.75,0.55,0.77,46.44,0.0,-1.20,-0.99276,-0.41030,1.07421
20201031,21.28,76.44,1.61,27.94,0.61,0.77,52.0,0.05,-1.20,-1.02777,-0.37116,1.09274
20201101,20.57,79.69,1.65,116.0,0.61,0.77,47.43,0.0,-1.15,-1.01510,-0.34699,1.07277
20201102,21.12,82.06,1.83,19.25,0.62,0.76,47.91,0.0,-1.15,-0.94566,-0.34294,1.00592
20201103,20.65,78.19,1.85,18.75,0.62,0.76,47.58,0.0,-1.15,-0.81398,-0.36152,0.89065
20201104,19.87,67.19,1.66,26.31,0.65,0.75,51.48,0.0,-1.15,-0.61894,-0.40240,0.73825
20201105,19.87,59.69,1.38,19.12,0.67,0.74,51.53,0.0,-1.15,-0.36410,-0.46247,0.58860
20201106,19.81,77.19,1.64,33.88,0.65,0.74,45.32,0.0,-1.15,-0.05775,-0.53617,0.53927
20201107,19.64,76.88,1.88,36.88,0.65,0.73,49.04,0.0,-1.15,0.28754,-0.61605,0.67985
20201108,18.7,76.0,1.66,39.12,0.61,0.73,45.63,0.0,-1.15,0.65555,-0.69350,0.95430
20201109,17.69,77.0,1.57,32.06,0.62,0.73,39.64,0.0,-1.15,1.02751,-0.75957,1.27778
20201110,17.36,75.75,1.52,41.56,0.62,0.72,37.96,0.0,-1.15,1.38332,-0.80589,1.60095
20201111,19.33,83.0,1.59,39.19,0.67,0.72,41.63,0.0,-1.15,1.64429,-0.94837,1.89818
20201112,22.95,87.88,1.85,68.25,0.59,0.71,37.04,0.0,-1.15,1.84492,-1.08927,2.14249
20201113,23.46,85.38,1.61,76.06,0.61,0.7,43.52,0.0,-1.15,1.97677,-1.20793,2.31661
20201114,22.39,82.19,1.46,77.38,0.7,0.7,44.63,0.0,-1.15,2.03811,-1.28355,2.40861
